game_ID,bookie,matchup_type,Home_Team,Spread1,line1,Away_Team,Spread2,line2,game_time,last_updated
a0b429ad5863438f4550ced4f368d2e2,MyBookie.ag,spreads,Kansas City Chiefs,1.5,-110,San Francisco 49ers,-1.5,-110,2024-10-20T20:25:00Z,2024-10-16T17:40:10Z
a0b429ad5863438f4550ced4f368d2e2,LowVig.ag,spreads,Kansas City Chiefs,1.0,100,San Francisco 49ers,-1.0,-110,2024-10-20T20:25:00Z,2024-10-16T17:45:42Z
a0b429ad5863438f4550ced4f368d2e2,BetOnline.ag,spreads,Kansas City Chiefs,1.0,-105,San Francisco 49ers,-1.0,-115,2024-10-20T20:25:00Z,2024-10-16T17:45:41Z
a0b429ad5863438f4550ced4f368d2e2,BetMGM,spreads,Kansas City Chiefs,1.5,-110,San Francisco 49ers,-1.5,-110,2024-10-20T20:25:00Z,2024-10-16T17:45:42Z
a0b429ad5863438f4550ced4f368d2e2,BetRivers,spreads,Kansas City Chiefs,1.5,-110,San Francisco 49ers,-1.5,-110,2024-10-20T20:25:00Z,2024-10-16T17:45:42Z
6103604599da91e8a44ce683292242ec,DraftKings,spreads,New York Jets,-1.5,-110,Pittsburgh Steelers,1.5,-110,2024-10-21T00:20:00Z,2024-10-16T17:46:18Z
6103604599da91e8a44ce683292242ec,Caesars,spreads,New York Jets,-2.0,-110,Pittsburgh Steelers,2.0,-110,2024-10-21T00:20:00Z,2024-10-16T17:43:46Z
6103604599da91e8a44ce683292242ec,FanDuel,spreads,New York Jets,-1.5,-115,Pittsburgh Steelers,1.5,-105,2024-10-21T00:20:00Z,2024-10-16T17:45:42Z
6103604599da91e8a44ce683292242ec,MyBookie.ag,spreads,New York Jets,-2.0,-110,Pittsburgh Steelers,2.0,-110,2024-10-21T00:20:00Z,2024-10-16T17:40:10Z
6103604599da91e8a44ce683292242ec,BetOnline.ag,spreads,New York Jets,-2.0,-110,Pittsburgh Steelers,2.0,-110,2024-10-21T00:20:00Z,2024-10-16T17:45:41Z
6103604599da91e8a44ce683292242ec,LowVig.ag,spreads,New York Jets,-2.0,-105,Pittsburgh Steelers,2.0,-105,2024-10-21T00:20:00Z,2024-10-16T17:45:42Z
6103604599da91e8a44ce683292242ec,BetRivers,spreads,New York Jets,-2.0,-110,Pittsburgh Steelers,2.0,-110,2024-10-21T00:20:00Z,2024-10-16T17:45:42Z
6103604599da91e8a44ce683292242ec,BetUS,spreads,New York Jets,-1.0,-125,Pittsburgh Steelers,1.0,105,2024-10-21T00:20:00Z,2024-10-16T17:45:42Z
6103604599da91e8a44ce683292242ec,BetMGM,spreads,New York Jets,-2.0,-110,Pittsburgh Steelers,2.0,-110,2024-10-21T00:20:00Z,2024-10-16T17:45:42Z
6103604599da91e8a44ce683292242ec,Bovada,spreads,New York Jets,-2.0,-110,Pittsburgh Steelers,2.0,-110,2024-10-21T00:20:00Z,2024-10-16T17:45:42Z
269f082de1c875831ceb05c8e0fa6e9e,DraftKings,spreads,Baltimore Ravens,-3.5,-110,Tampa Bay Buccaneers,3.5,-110,2024-10-22T00:15:00Z,2024-10-16T17:46:18Z
269f082de1c875831ceb05c8e0fa6e9e,Caesars,spreads,Baltimore Ravens,-3.5,-110,Tampa Bay Buccaneers,3.5,-110,2024-10-22T00:15:00Z,2024-10-16T17:43:46Z
269f082de1c875831ceb05c8e0fa6e9e,BetUS,spreads,Baltimore Ravens,-3.5,-110,Tampa Bay Buccaneers,3.5,-110,2024-10-22T00:15:00Z,2024-10-16T17:45:42Z
269f082de1c875831ceb05c8e0fa6e9e,FanDuel,spreads,Baltimore Ravens,-3.5,-115,Tampa Bay Buccaneers,3.5,-105,2024-10-22T00:15:00Z,2024-10-16T17:45:42Z
269f082de1c875831ceb05c8e0fa6e9e,MyBookie.ag,spreads,Baltimore Ravens,-3.5,-110,Tampa Bay Buccaneers,3.5,-110,2024-10-22T00:15:00Z,2024-10-16T17:40:10Z
269f082de1c875831ceb05c8e0fa6e9e,LowVig.ag,spreads,Baltimore Ravens,-3.5,-105,Tampa Bay Buccaneers,3.5,-105,2024-10-22T00:15:00Z,2024-10-16T17:45:42Z
269f082de1c875831ceb05c8e0fa6e9e,BetOnline.ag,spreads,Baltimore Ravens,-3.5,-112,Tampa Bay Buccaneers,3.5,-108,2024-10-22T00:15:00Z,2024-10-16T17:45:41Z
269f082de1c875831ceb05c8e0fa6e9e,BetRivers,spreads,Baltimore Ravens,-3.5,-108,Tampa Bay Buccaneers,3.5,-113,2024-10-22T00:15:00Z,2024-10-16T17:45:42Z
269f082de1c875831ceb05c8e0fa6e9e,BetMGM,spreads,Baltimore Ravens,-3.5,-110,Tampa Bay Buccaneers,3.5,-110,2024-10-22T00:15:00Z,2024-10-16T17:45:42Z
269f082de1c875831ceb05c8e0fa6e9e,Bovada,spreads,Baltimore Ravens,-3.5,-110,Tampa Bay Buccaneers,3.5,-110,2024-10-22T00:15:00Z,2024-10-16T17:45:42Z
c38d6ebf21ca6194da4757c090eac3a2,DraftKings,spreads,Arizona Cardinals,3.0,-118,Los Angeles Chargers,-3.0,-102,2024-10-22T01:00:00Z,2024-10-16T17:46:18Z
c38d6ebf21ca6194da4757c090eac3a2,Caesars,spreads,Arizona Cardinals,2.5,105,Los Angeles Chargers,-2.5,-125,2024-10-22T01:00:00Z,2024-10-16T17:43:46Z
c38d6ebf21ca6194da4757c090eac3a2,BetUS,spreads,Arizona Cardinals,3.0,-120,Los Angeles Chargers,-3.0,100,2024-10-22T01:00:00Z,2024-10-16T17:45:42Z
c38d6ebf21ca6194da4757c090eac3a2,FanDuel,spreads,Arizona Cardinals,2.5,-102,Los Angeles Chargers,-2.5,-120,2024-10-22T01:00:00Z,2024-10-16T17:45:42Z
